file,backend,precision,selected_threshold,selected_fidelity,selected_threshold_log2,forward_wall_s,forward_threshold,forward_unique_outcomes,forward_peak_rss_mb,estimated_per_shot_s,estimated_setup_s,state_setup_wall_s,state_setup_peak_rss_mb,sweep_fid_1,sweep_wall_1,sweep_rss_1,sweep_fid_2,sweep_wall_2,sweep_rss_2,sweep_fid_4,sweep_wall_4,sweep_rss_4,sweep_fid_8,sweep_wall_8,sweep_rss_8,sweep_fid_16,sweep_wall_16,sweep_rss_16,sweep_fid_32,sweep_wall_32,sweep_rss_32,sweep_fid_64,sweep_wall_64,sweep_rss_64,sweep_fid_128,sweep_wall_128,sweep_rss_128,sweep_fid_256,sweep_wall_256,sweep_rss_256,sweep_fid_512,sweep_wall_512,sweep_rss_512,sweep_min_fidelity,sweep_max_fidelity,n_sweep_rungs,fidelity_at_1,rungs_to_099,biggest_fid_jump,biggest_jump_rung,verify_p_return_zero,n_qubits,n_cbits,n_qregs,n_cregs,gate_cx_count,gate_cx_frac,gate_cz_count,gate_cz_frac,gate_cp_count,gate_cp_frac,gate_rzz_count,gate_rzz_frac,gate_rxx_count,gate_rxx_frac,gate_swap_count,gate_swap_frac,gate_ccx_count,gate_ccx_frac,gate_rccx_count,gate_rccx_frac,gate_cswap_count,gate_cswap_frac,gate_h_count,gate_h_frac,gate_x_count,gate_x_frac,gate_y_count,gate_y_frac,gate_z_count,gate_z_frac,gate_rx_count,gate_rx_frac,gate_ry_count,gate_ry_frac,gate_rz_count,gate_rz_frac,gate_p_count,gate_p_frac,gate_u_count,gate_u_frac,gate_u1_count,gate_u1_frac,gate_u2_count,gate_u2_frac,gate_u3_count,gate_u3_frac,gate_s_count,gate_s_frac,gate_sdg_count,gate_sdg_frac,gate_t_count,gate_t_frac,gate_tdg_count,gate_tdg_frac,gate_sx_count,gate_sx_frac,gate_sxdg_count,gate_sxdg_frac,gate_cu_count,gate_cu_frac,gate_cu1_count,gate_cu1_frac,gate_cu3_count,gate_cu3_frac,gate_cry_count,gate_cry_frac,gate_crx_count,gate_crx_frac,gate_crz_count,gate_crz_frac,gate_ch_count,gate_ch_frac,n_1q_gates,n_2q_gates,n_3q_gates,n_parameterized_gates,frac_2q,frac_3q,frac_parameterized,n_distinct_gate_types,total_gates,max_cut_pressure,mean_cut_pressure,std_cut_pressure,sum_cut_pressure,cut_pressure_entropy,n_active_cuts,cut_pressure_frac_active,edge_cutwidth_natural,entangling_cutwidth_natural,max_gate_span,mean_gate_span,std_gate_span,frac_nearest_neighbor,frac_long_range,circuit_depth,depth_per_qubit,gate_density,n_entangling_gates,n_entangling_layers,entangling_gate_ratio,graph_n_edges,graph_density,graph_n_components,graph_largest_component_frac,graph_avg_clustering,graph_avg_shortest_path,graph_diameter,graph_conductance_best_cut,graph_sparsity,graph_clustering_over_density,graph_max_degree,graph_mean_degree,graph_std_degree,graph_min_degree,graph_median_degree,graph_p25_degree,graph_p75_degree,graph_degree_entropy,graph_degeneracy,graph_arboricity,graph_treewidth_min_degree,graph_treewidth_min_fill,graph_bandwidth_natural,graph_bandwidth_heuristic,graph_bandwidth_min,graph_cutwidth_natural,graph_cutwidth_heuristic,graph_cutwidth_min,graph_linear_arrangement_natural,graph_linear_arrangement_heuristic,graph_linear_arrangement_min,graph_min_balanced_separator,graph_recursive_bisection_max_cut,graph_recursive_bisection_avg_cut,graph_max_wdegree,graph_mean_wdegree,graph_std_wdegree,graph_min_wdegree,graph_median_wdegree,graph_p25_wdegree,graph_p75_wdegree,graph_max_edge_weight,graph_mean_edge_weight,is_nearest_neighbor,is_star_topology,is_all_to_all,param_mean,param_std,param_min,param_max,param_n_unique,param_entropy,gates_per_qubit,entangling_gates_per_qubit,cut_pressure_per_qubit,log_total_gates,log_n_qubits,log_max_cut_pressure,predicted_family,true_family,is_gpu,is_double,log_forward_wall_s,log_setup_s,log_per_shot_s
portfoliovqe_indep_qiskit_18.qasm,CPU,double,16,1.0000000000226552,4,37.96107890000076,16,6811,428.2890625,0.003721516321632188,0.7459156836788745,0.7496372000005067,418.8359375,0.01163897392944098,0.25589099999979226,427.10546875,0.0006639015632541198,0.3530743999999686,427.5390625,0.0008170154725830776,0.4721922999997332,427.62109375,0.3991993559202103,0.7670493999994505,427.6796875,1.0000000000226552,1.0796383000006244,427.4921875,,,,,,,,,,,,,,,,0.0006639015632541198,1.0000000000226552,5,0.01163897392944098,4,0.6008006441024449,16,1.0,18,18,1,1,0.0,0.0,459.0,0.864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.13559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,459.0,0.0,72.0,0.864406779661017,0.0,0.13559322033898305,2.0,531.0,243.0,171.0,64.06246951218786,2907.0,3.9707524889272854,17,1.0,81.0,243.0,17.0,6.333333333333333,4.109609335312651,0.1111111111111111,0.5947712418300654,73.0,4.055555555555555,0.4041095890410959,459.0,69.0,0.864406779661017,153.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,4.169925001442312,17.0,0.0,17.0,17.0,17.0,17.0,17.0,81.0,81.0,81.0,969.0,969.0,969.0,9.0,81.0,9.0,51.0,51.0,0.0,51.0,51.0,51.0,51.0,3.0,3.0,0.0,1.0,1.0,3.3397141008933087,1.8044888611451209,0.03715759052179912,6.867098657608981,72.0,4.159354434564429,29.5,25.5,13.5,6.2766434893416445,2.9444389791664403,5.497168225293202,Portfolio_VQE,Portfolio_VQE,0.0,1.0,3.662563170896057,0.5572791651166908,0.0037146086125630115
portfoliovqe_indep_qiskit_18.qasm,CPU,single,16,0.9999996423721633,4,14.044175900000482,16,6921,429.90234375,0.0012348045904590655,1.6961299954098277,1.6973648000002868,419.42578125,0.011638940789161778,0.2256266999993386,427.48828125,0.0006630141555985652,0.34910039999977016,427.55859375,0.0010221565215851186,0.40420300000005227,427.359375,0.39922086988758565,0.6650264999998399,427.6015625,0.9999996423721633,2.235620399999789,428.9921875,,,,,,,,,,,,,,,,0.0006630141555985652,0.9999996423721633,5,0.011638940789161778,4,0.6007787724845777,16,1.0,18,18,1,1,0.0,0.0,459.0,0.864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.13559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,459.0,0.0,72.0,0.864406779661017,0.0,0.13559322033898305,2.0,531.0,243.0,171.0,64.06246951218786,2907.0,3.9707524889272854,17,1.0,81.0,243.0,17.0,6.333333333333333,4.109609335312651,0.1111111111111111,0.5947712418300654,73.0,4.055555555555555,0.4041095890410959,459.0,69.0,0.864406779661017,153.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,4.169925001442312,17.0,0.0,17.0,17.0,17.0,17.0,17.0,81.0,81.0,81.0,969.0,969.0,969.0,9.0,81.0,9.0,51.0,51.0,0.0,51.0,51.0,51.0,51.0,3.0,3.0,0.0,1.0,1.0,3.3397141008933087,1.8044888611451209,0.03715759052179912,6.867098657608981,72.0,4.159354434564429,29.5,25.5,13.5,6.2766434893416445,2.9444389791664403,5.497168225293202,Portfolio_VQE,Portfolio_VQE,0.0,0.0,2.7109909329088175,0.9918174097695994,0.0012340428462764151
portfoliovqe_indep_qiskit_18.qasm,GPU,double,16,0.9999999999997737,4,53.10907969999971,16,6782,879.89453125,0.003940609470947023,13.702984990529485,13.706925600000432,867.578125,0.011638973929441174,6.258689500000401,843.2578125,0.0006634947580475439,8.017148300000372,875.1484375,0.000818694286374151,15.114187000000129,876.73828125,0.39919958010921414,17.539762299999893,877.5703125,0.9999999999997737,17.819490900000346,878.2421875,,,,,,,,,,,,,,,,0.0006634947580475439,0.9999999999997737,5,0.011638973929441174,4,0.6008004198905597,16,1.0,18,18,1,1,0.0,0.0,459.0,0.864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.13559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,459.0,0.0,72.0,0.864406779661017,0.0,0.13559322033898305,2.0,531.0,243.0,171.0,64.06246951218786,2907.0,3.9707524889272854,17,1.0,81.0,243.0,17.0,6.333333333333333,4.109609335312651,0.1111111111111111,0.5947712418300654,73.0,4.055555555555555,0.4041095890410959,459.0,69.0,0.864406779661017,153.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,4.169925001442312,17.0,0.0,17.0,17.0,17.0,17.0,17.0,81.0,81.0,81.0,969.0,969.0,969.0,9.0,81.0,9.0,51.0,51.0,0.0,51.0,51.0,51.0,51.0,3.0,3.0,0.0,1.0,1.0,3.3397141008933087,1.8044888611451209,0.03715759052179912,6.867098657608981,72.0,4.159354434564429,29.5,25.5,13.5,6.2766434893416445,2.9444389791664403,5.497168225293202,Portfolio_VQE,Portfolio_VQE,1.0,1.0,3.9910020035632265,2.6880505337509186,0.0039328656064763386
portfoliovqe_indep_qiskit_18.qasm,GPU,single,16,1.0000002384185933,4,21.927516199999445,16,6925,515.08203125,0.0012403196119611048,9.524320080388398,9.525560400000359,500.56640625,0.011638993839881095,5.294392799999514,477.171875,0.000662787030033099,7.394789599999967,507.73828125,0.0008267892806790855,9.652887799999917,509.5078125,0.3991995542976703,11.61492300000009,510.84765625,1.0000002384185933,12.553283299999748,510.90234375,,,,,,,,,,,,,,,,0.000662787030033099,1.0000002384185933,5,0.011638993839881095,4,0.600800684120923,16,1.0,18,18,1,1,0.0,0.0,459.0,0.864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.13559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,459.0,0.0,72.0,0.864406779661017,0.0,0.13559322033898305,2.0,531.0,243.0,171.0,64.06246951218786,2907.0,3.9707524889272854,17,1.0,81.0,243.0,17.0,6.333333333333333,4.109609335312651,0.1111111111111111,0.5947712418300654,73.0,4.055555555555555,0.4041095890410959,459.0,69.0,0.864406779661017,153.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,4.169925001442312,17.0,0.0,17.0,17.0,17.0,17.0,17.0,81.0,81.0,81.0,969.0,969.0,969.0,9.0,81.0,9.0,51.0,51.0,0.0,51.0,51.0,51.0,51.0,3.0,3.0,0.0,1.0,1.0,3.3397141008933087,1.8044888611451209,0.03715759052179912,6.867098657608981,72.0,4.159354434564429,29.5,25.5,13.5,6.2766434893416445,2.9444389791664403,5.497168225293202,Portfolio_VQE,Portfolio_VQE,1.0,0.0,3.132337770025762,2.35368877704359,0.001239551051033016
pricingcall_indep_qiskit_17.qasm,CPU,double,8,0.9972381604955225,3,25.74801750000006,8,461,428.88671875,0.0025505642064207086,0.24237543579297485,0.24492599999939557,419.21875,0.0,0.3434075999994093,429.0078125,0.061234363634241416,0.3931925000015326,428.88671875,0.4419899748568723,0.4828319999996893,429.05859375,0.9972381604955225,0.6443184999989171,429.265625,,,,,,,,,,,,,,,,,,,0.0,0.9972381604955225,4,0.0,3,0.5552481856386502,8,1.0,17,17,1,1,288.0,0.43636363636363634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.06363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.048484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.3878787878787879,0.0,0.0,0.0,0.0,33.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,322.0,296.0,42.0,298.0,0.4484848484848485,0.06363636363636363,0.45151515151515154,7.0,660.0,146.0,78.5,41.991070479329295,1256.0,3.7681606773323475,16,1.0,34.0,146.0,10.0,2.976303317535545,2.878982110626346,0.48578199052132703,0.20853080568720378,609.0,35.8235294117647,0.06374963778614894,338.0,301.0,0.5121212121212121,65.0,0.47794117647058826,1.0,1.0,0.7123588829471182,0.0,0.0,0.0,0.0,0.0,11.0,7.647058823529412,3.377105904566429,2.0,9.0,4.0,11.0,3.931447053384066,9.0,0.0,9.0,9.0,10.0,10.0,10.0,34.0,32.0,32.0,301.0,279.0,279.0,7.0,29.0,4.333333333333333,141.0,49.64705882352941,42.54954368521558,8.0,27.0,16.0,74.0,64.0,6.492307692307692,0.0,0.0,0.0,0.06992530588603402,0.3369003518744518,0.0,3.141592653589793,259.0,0.472970384184175,38.8235294117647,19.88235294117647,8.588235294117647,6.493753839851687,2.8903717578961645,4.990432586778736,Pricing_Call,Pricing_Call,0.0,1.0,3.286460358446044,0.21702522108007294,0.0025473170377712925
pricingcall_indep_qiskit_17.qasm,CPU,single,8,0.9972395899541225,3,8.654724799998803,8,448,428.14453125,0.0008423819881988541,0.23090491801026136,0.23174729999846022,418.83203125,0.0,0.28946130000076664,428.37109375,0.06123733301036939,0.29784289999952307,428.859375,0.417418541277114,0.32711340000059863,428.953125,0.9972395899541225,0.3968473000004451,428.93359375,,,,,,,,,,,,,,,,,,,0.0,0.9972395899541225,4,0.0,3,0.5798210486770086,8,1.0,17,17,1,1,288.0,0.43636363636363634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.06363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.048484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.3878787878787879,0.0,0.0,0.0,0.0,33.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,322.0,296.0,42.0,298.0,0.4484848484848485,0.06363636363636363,0.45151515151515154,7.0,660.0,146.0,78.5,41.991070479329295,1256.0,3.7681606773323475,16,1.0,34.0,146.0,10.0,2.976303317535545,2.878982110626346,0.48578199052132703,0.20853080568720378,609.0,35.8235294117647,0.06374963778614894,338.0,301.0,0.5121212121212121,65.0,0.47794117647058826,1.0,1.0,0.7123588829471182,0.0,0.0,0.0,0.0,0.0,11.0,7.647058823529412,3.377105904566429,2.0,9.0,4.0,11.0,3.931447053384066,9.0,0.0,9.0,9.0,10.0,10.0,10.0,34.0,32.0,32.0,301.0,279.0,279.0,7.0,29.0,4.333333333333333,141.0,49.64705882352941,42.54954368521558,8.0,27.0,16.0,74.0,64.0,6.492307692307692,0.0,0.0,0.0,0.06992530588603402,0.3369003518744518,0.0,3.141592653589793,259.0,0.472970384184175,38.8235294117647,19.88235294117647,8.588235294117647,6.493753839851687,2.8903717578961645,4.990432586778736,Pricing_Call,Pricing_Call,0.0,0.0,2.2674474121079937,0.20774960458495106,0.0008420273836195338
pricingcall_indep_qiskit_17.qasm,GPU,double,8,0.9972379797689478,3,26.624589600000036,8,471,878.32421875,0.0022243860086008788,4.3807295139912465,4.382953899999848,867.4765625,2.9144523388538183e-33,3.2734727000006387,845.375,0.061234393762555246,4.712218700000449,876.484375,0.4419887171336876,8.94736340000054,878.37890625,0.9972379797689478,14.119655100001182,879.73046875,,,,,,,,,,,,,,,,,,,2.9144523388538183e-33,0.9972379797689478,4,2.9144523388538183e-33,3,0.5552492626352602,8,0.99,17,17,1,1,288.0,0.43636363636363634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.06363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.048484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.3878787878787879,0.0,0.0,0.0,0.0,33.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,322.0,296.0,42.0,298.0,0.4484848484848485,0.06363636363636363,0.45151515151515154,7.0,660.0,146.0,78.5,41.991070479329295,1256.0,3.7681606773323475,16,1.0,34.0,146.0,10.0,2.976303317535545,2.878982110626346,0.48578199052132703,0.20853080568720378,609.0,35.8235294117647,0.06374963778614894,338.0,301.0,0.5121212121212121,65.0,0.47794117647058826,1.0,1.0,0.7123588829471182,0.0,0.0,0.0,0.0,0.0,11.0,7.647058823529412,3.377105904566429,2.0,9.0,4.0,11.0,3.931447053384066,9.0,0.0,9.0,9.0,10.0,10.0,10.0,34.0,32.0,32.0,301.0,279.0,279.0,7.0,29.0,4.333333333333333,141.0,49.64705882352941,42.54954368521558,8.0,27.0,16.0,74.0,64.0,6.492307692307692,0.0,0.0,0.0,0.06992530588603402,0.3369003518744518,0.0,3.141592653589793,259.0,0.472970384184175,38.8235294117647,19.88235294117647,8.588235294117647,6.493753839851687,2.8903717578961645,4.990432586778736,Pricing_Call,Pricing_Call,1.0,1.0,3.318706303618968,1.6828239623773396,0.002221915724608448
pricingcall_indep_qiskit_17.qasm,GPU,single,8,0.9972357805616822,3,12.032248100000288,8,471,513.078125,0.0009392711771178143,2.639536328822145,2.640475599999263,500.42578125,1.9075217542234015e-16,2.871953300000314,478.953125,0.061234412576226166,3.9879921000010654,509.71875,0.44199274662706073,4.8598627999999735,512.06640625,0.9972357805616822,5.615355500000078,512.3359375,,,,,,,,,,,,,,,,,,,1.9075217542234015e-16,0.9972357805616822,4,1.9075217542234015e-16,3,0.5552430339346215,8,0.995,17,17,1,1,288.0,0.43636363636363634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.06363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.048484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.3878787878787879,0.0,0.0,0.0,0.0,33.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,322.0,296.0,42.0,298.0,0.4484848484848485,0.06363636363636363,0.45151515151515154,7.0,660.0,146.0,78.5,41.991070479329295,1256.0,3.7681606773323475,16,1.0,34.0,146.0,10.0,2.976303317535545,2.878982110626346,0.48578199052132703,0.20853080568720378,609.0,35.8235294117647,0.06374963778614894,338.0,301.0,0.5121212121212121,65.0,0.47794117647058826,1.0,1.0,0.7123588829471182,0.0,0.0,0.0,0.0,0.0,11.0,7.647058823529412,3.377105904566429,2.0,9.0,4.0,11.0,3.931447053384066,9.0,0.0,9.0,9.0,10.0,10.0,10.0,34.0,32.0,32.0,301.0,279.0,279.0,7.0,29.0,4.333333333333333,141.0,49.64705882352941,42.54954368521558,8.0,27.0,16.0,74.0,64.0,6.492307692307692,0.0,0.0,0.0,0.06992530588603402,0.3369003518744518,0.0,3.141592653589793,259.0,0.472970384184175,38.8235294117647,19.88235294117647,8.588235294117647,6.493753839851687,2.8903717578961645,4.990432586778736,Pricing_Call,Pricing_Call,1.0,0.0,2.567426908871773,1.2918562913431304,0.0009388303379691403
qaoa_indep_qiskit_16.qasm,CPU,double,1,1.0000000000000075,0,13.572396400000116,1,9305,425.80078125,0.0013362175917592028,0.2102204824080872,0.2115566999998464,417.97265625,1.0000000000000075,0.41627360000006774,426.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000000075,1.0000000000000075,1,1.0000000000000075,0,0.0,1,1.0,16,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,0.0,64.0,0.4,0.0,0.8,3.0,80.0,16.0,11.466666666666667,4.096611065529924,172.0,3.8036034172412294,15,1.0,8.0,16.0,12.0,5.375,3.4437443284889775,0.1875,0.625,10.0,0.625,0.5,32.0,30.0,0.4,16.0,0.13333333333333333,2.0,0.8125,0.1875,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,12.0,7.0,7.0,8.0,2.0,2.0,86.0,28.0,28.0,2.0,4.0,1.2307692307692308,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,4.249406594258002,2.6619119851992505,0.6447144083280618,8.135503182921791,4.0,2.0,5.0,2.0,1.0,4.394449154672439,2.833213344056216,2.833213344056216,QAOA,QAOA,0.0,1.0,2.679129081631124,0.19080255987536077,0.0013353256474989354
qaoa_indep_qiskit_16.qasm,CPU,single,1,0.9999983310707101,0,3.692293900000095,1,9238,426.5859375,0.00034832293229324274,0.2090645770676679,0.20941289999996116,417.62109375,0.9999983310707101,0.2380504000000201,426.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999983310707101,0.9999983310707101,1,0.9999983310707101,0,0.0,1,1.0,16,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,0.0,64.0,0.4,0.0,0.8,3.0,80.0,16.0,11.466666666666667,4.096611065529924,172.0,3.8036034172412294,15,1.0,8.0,16.0,12.0,5.375,3.4437443284889775,0.1875,0.625,10.0,0.625,0.5,32.0,30.0,0.4,16.0,0.13333333333333333,2.0,0.8125,0.1875,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,12.0,7.0,7.0,8.0,2.0,2.0,86.0,28.0,28.0,2.0,4.0,1.2307692307692308,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,4.249406594258002,2.6619119851992505,0.6447144083280618,8.135503182921791,4.0,2.0,5.0,2.0,1.0,4.394449154672439,2.833213344056216,2.833213344056216,QAOA,QAOA,0.0,0.0,1.5459215673632127,0.1898469838270988,0.00034826228194419163
qaoa_indep_qiskit_16.qasm,GPU,double,1,1.0000000000000018,0,12.86652520000007,1,9259,848.52734375,0.0012625050005000435,0.24147519499963424,0.24273770000013428,834.4609375,1.0000000000000018,0.6504416999998739,842.67578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000000018,1.0000000000000018,1,1.0000000000000018,0,0.0,1,1.0,16,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,0.0,64.0,0.4,0.0,0.8,3.0,80.0,16.0,11.466666666666667,4.096611065529924,172.0,3.8036034172412294,15,1.0,8.0,16.0,12.0,5.375,3.4437443284889775,0.1875,0.625,10.0,0.625,0.5,32.0,30.0,0.4,16.0,0.13333333333333333,2.0,0.8125,0.1875,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,12.0,7.0,7.0,8.0,2.0,2.0,86.0,28.0,28.0,2.0,4.0,1.2307692307692308,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,4.249406594258002,2.6619119851992505,0.6447144083280618,8.135503182921791,4.0,2.0,5.0,2.0,1.0,4.394449154672439,2.833213344056216,2.833213344056216,QAOA,QAOA,1.0,1.0,2.629477676623996,0.21630034590312064,0.0012617087112042468
